spatial id,temporal id,Target (normal),Normal target,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,243,1.0,1.0,0,0,0,0,0,0,0
4,243,0.0,0.0,1,0,1,1,0,0,0
5,243,0.0,0.0,0,0,1,1,1,1,1
6,243,1.0,1.0,1,1,1,1,1,1,1
7,243,0.0,0.0,0,0,0,0,0,0,0
8,243,0.0,0.0,1,0,0,0,0,1,0
9,243,0.0,0.0,0,0,0,0,0,0,0
1,244,1.0,1.0,1,1,0,1,1,1,1
2,244,0.0,0.0,1,1,1,0,1,0,1
3,244,0.0,0.0,0,0,0,0,0,0,1
4,244,1.0,1.0,0,1,1,0,0,0,0
5,244,1.0,1.0,0,1,1,1,1,1,1
6,244,1.0,1.0,1,1,1,1,1,1,1
7,244,0.0,0.0,0,0,0,0,0,0,0
8,244,0.0,0.0,0,0,0,0,1,0,0
9,244,0.0,0.0,0,0,0,0,0,0,0
1,245,1.0,1.0,1,0,1,1,1,1,1
2,245,0.0,0.0,1,1,0,1,0,1,1
3,245,1.0,1.0,0,0,0,0,0,1,0
4,245,0.0,0.0,1,1,0,0,0,0,1
5,245,1.0,1.0,1,1,1,1,1,1,0
6,245,1.0,1.0,1,1,1,1,1,1,1
7,245,1.0,1.0,0,0,0,0,0,0,1
8,245,1.0,1.0,0,0,0,1,0,0,0
9,245,0.0,0.0,0,0,0,0,0,0,0
1,246,0.0,0.0,0,1,1,1,1,1,1
2,246,1.0,1.0,1,0,1,0,1,1,1
3,246,0.0,0.0,0,0,0,0,1,0,0
4,246,0.0,0.0,1,0,0,0,0,1,0
5,246,1.0,1.0,1,1,1,1,1,0,0
6,246,1.0,1.0,1,1,1,1,1,1,1
7,246,0.0,0.0,0,0,0,0,0,1,0
8,246,0.0,0.0,0,0,1,0,0,0,0
9,246,0.0,0.0,0,0,0,0,0,0,0
1,247,1.0,1.0,1,1,1,1,1,1,0
2,247,1.0,1.0,0,1,0,1,1,1,1
3,247,0.0,0.0,0,0,0,1,0,0,1
4,247,0.0,0.0,0,0,0,0,1,0,0
5,247,0.0,0.0,1,1,1,1,0,0,0
6,247,1.0,1.0,1,1,1,1,1,1,1
7,247,0.0,0.0,0,0,0,0,1,0,0
8,247,0.0,0.0,0,1,0,0,0,0,0
9,247,0.0,0.0,0,0,0,0,0,0,0
1,248,0.0,0.0,1,1,1,1,1,0,1
2,248,1.0,1.0,1,0,1,1,1,1,1
3,248,1.0,1.0,0,0,1,0,0,1,1
4,248,0.0,0.0,0,0,0,1,0,0,0
5,248,1.0,1.0,1,1,1,0,0,0,1
6,248,1.0,1.0,1,1,1,1,1,1,1
7,248,1.0,1.0,0,0,0,1,0,0,0
8,248,0.0,0.0,1,0,0,0,0,0,0
9,248,0.0,0.0,0,0,0,0,0,0,0
1,249,1.0,1.0,1,1,1,1,0,1,0
2,249,1.0,1.0,0,1,1,1,1,1,1
3,249,1.0,1.0,0,1,0,0,1,1,0
4,249,0.0,0.0,0,0,1,0,0,0,1
5,249,1.0,1.0,1,1,0,0,0,1,0
6,249,1.0,1.0,1,1,1,1,1,1,1
7,249,0.0,0.0,0,0,1,0,0,0,0
8,249,0.0,0.0,0,0,0,0,0,0,0
9,249,1.0,1.0,0,0,0,0,0,0,1
1,250,1.0,1.0,1,1,1,0,1,0,1
2,250,1.0,1.0,1,1,1,1,1,1,1
3,250,1.0,1.0,1,0,0,1,1,0,0
4,250,0.0,0.0,0,1,0,0,0,1,0
5,250,1.0,1.0,1,0,0,0,1,0,0
6,250,1.0,1.0,1,1,1,1,1,1,1
7,250,0.0,0.0,0,1,0,0,0,0,0
8,250,0.0,0.0,0,0,0,0,0,0,0
9,250,0.0,0.0,0,0,0,0,0,1,0
1,251,0.0,0.0,1,1,0,1,0,1,1
2,251,0.0,0.0,1,1,1,1,1,1,1
3,251,0.0,0.0,0,0,1,1,0,0,1
4,251,0.0,0.0,1,0,0,0,1,0,0
5,251,1.0,1.0,0,0,0,1,0,0,0
6,251,1.0,1.0,1,1,1,1,1,1,1
7,251,0.0,0.0,1,0,0,0,0,0,1
8,251,0.0,0.0,0,0,0,0,0,0,0
9,251,0.0,0.0,0,0,0,0,1,0,1
1,252,0.0,0.0,1,0,1,0,1,1,1
2,252,1.0,1.0,1,1,1,1,1,1,1
3,252,1.0,1.0,0,1,1,0,0,1,0
4,252,0.0,0.0,0,0,0,1,0,0,1
5,252,0.0,0.0,0,0,1,0,0,0,1
6,252,1.0,1.0,1,1,1,1,1,1,1
7,252,1.0,1.0,0,0,0,0,0,1,0
8,252,0.0,0.0,0,0,0,0,0,0,0
9,252,0.0,0.0,0,0,0,1,0,1,1
1,253,0.0,0.0,0,1,0,1,1,1,1
2,253,1.0,1.0,1,1,1,1,1,1,1
3,253,1.0,1.0,1,1,0,0,1,0,0
4,253,0.0,0.0,0,0,1,0,0,1,0
5,253,0.0,0.0,0,1,0,0,0,1,0
6,253,1.0,1.0,1,1,1,1,1,1,1
7,253,0.0,0.0,0,0,0,0,1,0,0
8,253,0.0,0.0,0,0,0,0,0,0,1
9,253,0.0,0.0,0,0,1,0,1,1,0
1,254,1.0,1.0,1,0,1,1,1,1,0
2,254,0.0,0.0,1,1,1,1,1,1,1
3,254,1.0,1.0,1,0,0,1,0,0,1
4,254,0.0,0.0,0,1,0,0,1,0,0
5,254,1.0,1.0,1,0,0,0,1,0,0
6,254,1.0,1.0,1,1,1,1,1,1,1
7,254,0.0,0.0,0,0,0,1,0,0,0
8,254,0.0,0.0,0,0,0,0,0,1,0
9,254,0.0,0.0,0,1,0,1,1,0,0
1,255,1.0,1.0,0,1,1,1,1,0,1
2,255,1.0,1.0,1,1,1,1,1,1,0
3,255,1.0,1.0,0,0,1,0,0,1,0
4,255,1.0,1.0,1,0,0,1,0,0,1
5,255,1.0,1.0,0,0,0,1,0,0,1
6,255,1.0,1.0,1,1,1,1,1,1,1
7,255,0.0,0.0,0,0,1,0,0,0,0
8,255,0.0,0.0,0,0,0,0,1,0,0
9,255,0.0,0.0,1,0,1,1,0,0,0
1,256,0.0,0.0,1,1,1,1,0,1,1
2,256,1.0,1.0,1,1,1,1,1,0,0
3,256,1.0,1.0,0,1,0,0,1,0,1
4,256,1.0,1.0,0,0,1,0,0,1,0
5,256,0.0,0.0,0,0,1,0,0,1,1
6,256,1.0,1.0,1,1,1,1,1,1,1
7,256,0.0,0.0,0,1,0,0,0,0,1
8,256,1.0,1.0,0,0,0,1,0,0,1
9,256,0.0,0.0,0,1,1,0,0,0,0
1,257,1.0,1.0,1,1,1,0,1,1,0
2,257,0.0,0.0,1,1,1,1,0,0,1
3,257,0.0,0.0,1,0,0,1,0,1,0
4,257,1.0,1.0,0,1,0,0,1,0,0
5,257,1.0,1.0,0,1,0,0,1,1,1
6,257,1.0,1.0,1,1,1,1,1,1,1
7,257,0.0,0.0,1,0,0,0,0,1,0
8,257,0.0,0.0,0,0,1,0,0,1,0
9,257,0.0,0.0,1,1,0,0,0,0,0
1,258,0.0,0.0,1,1,0,1,1,0,1
2,258,1.0,1.0,1,1,1,0,0,1,1
3,258,0.0,0.0,0,0,1,0,1,0,0
4,258,1.0,1.0,1,0,0,1,0,0,0
5,258,1.0,1.0,1,0,0,1,1,1,0
6,258,1.0,1.0,1,1,1,1,1,1,1
7,258,0.0,0.0,0,0,0,0,1,0,0
8,258,0.0,0.0,0,1,0,0,1,0,0
9,258,0.0,0.0,1,0,0,0,0,0,0
1,259,1.0,1.0,1,0,1,1,0,1,0
2,259,1.0,1.0,1,1,0,0,1,1,1
3,259,1.0,1.0,0,1,0,1,0,0,1
4,259,0.0,0.0,0,0,1,0,0,0,0
5,259,1.0,1.0,0,0,1,1,1,0,1
6,259,1.0,1.0,1,1,1,1,1,1,1
7,259,0.0,0.0,0,0,0,1,0,0,1
8,259,0.0,0.0,1,0,0,1,0,0,0
9,259,0.0,0.0,0,0,0,0,0,0,0
1,260,0.0,0.0,0,1,1,0,1,0,1
2,260,1.0,1.0,1,0,0,1,1,1,1
3,260,0.0,0.0,1,0,1,0,0,1,1
4,260,0.0,0.0,0,1,0,0,0,0,0
5,260,0.0,0.0,0,1,1,1,0,1,1
6,260,1.0,1.0,1,1,1,1,1,1,1
7,260,0.0,0.0,0,0,1,0,0,1,0
8,260,0.0,0.0,0,0,1,0,0,0,0
9,260,0.0,0.0,0,0,0,0,0,0,1
1,261,1.0,1.0,1,1,0,1,0,1,1
2,261,1.0,1.0,0,0,1,1,1,1,1
3,261,1.0,1.0,0,1,0,0,1,1,1
4,261,0.0,0.0,1,0,0,0,0,0,0
5,261,1.0,1.0,1,1,1,0,1,1,1
6,261,1.0,1.0,1,1,1,1,1,1,1
7,261,0.0,0.0,0,1,0,0,1,0,0
8,261,0.0,0.0,0,1,0,0,0,0,0
9,261,0.0,0.0,0,0,0,0,0,1,0
1,262,0.0,0.0,1,0,1,0,1,1,0
2,262,0.0,0.0,0,1,1,1,1,1,0
3,262,0.0,0.0,1,0,0,1,1,1,0
4,262,0.0,0.0,0,0,0,0,0,0,0
5,262,1.0,1.0,1,1,0,1,1,1,1
6,262,1.0,1.0,1,1,1,1,1,1,1
7,262,0.0,0.0,1,0,0,1,0,0,0
8,262,1.0,1.0,1,0,0,0,0,0,0
9,262,0.0,0.0,0,0,0,0,1,0,0
1,263,1.0,1.0,0,1,0,1,1,0,0
2,263,1.0,1.0,1,1,1,1,1,0,1
3,263,0.0,0.0,0,0,1,1,1,0,1
4,263,0.0,0.0,0,0,0,0,0,0,0
5,263,0.0,0.0,1,0,1,1,1,1,0
6,263,1.0,1.0,1,1,1,1,1,1,1
7,263,0.0,0.0,0,0,1,0,0,0,1
8,263,0.0,0.0,0,0,0,0,0,0,0
9,263,0.0,0.0,0,0,0,1,0,0,0
1,264,0.0,0.0,1,0,1,1,0,0,0
2,264,0.0,0.0,1,1,1,1,0,1,1
3,264,0.0,0.0,0,1,1,1,0,1,1
4,264,0.0,0.0,0,0,0,0,0,0,0
5,264,0.0,0.0,0,1,1,1,1,0,0
6,264,1.0,1.0,1,1,1,1,1,1,1
7,264,0.0,0.0,0,1,0,0,0,1,0
8,264,0.0,0.0,0,0,0,0,0,0,0
9,264,0.0,0.0,0,0,1,0,0,0,0
1,265,0.0,0.0,0,1,1,0,0,0,1
2,265,0.0,0.0,1,1,1,0,1,1,0
3,265,0.0,0.0,1,1,1,0,1,1,1
4,265,1.0,1.0,0,0,0,0,0,0,0
5,265,1.0,1.0,1,1,1,1,0,0,1
6,265,1.0,1.0,1,1,1,1,1,1,1
7,265,0.0,0.0,1,0,0,0,1,0,0
8,265,0.0,0.0,0,0,0,0,0,0,0
9,265,0.0,0.0,0,1,0,0,0,0,0
1,266,1.0,1.0,1,1,0,0,0,1,1
2,266,1.0,1.0,1,1,0,1,1,0,1
3,266,1.0,1.0,1,1,0,1,1,1,1
4,266,0.0,0.0,0,0,0,0,0,0,1
5,266,1.0,1.0,1,1,1,0,0,1,1
6,266,0.0,0.0,1,1,1,1,1,1,1
7,266,1.0,1.0,0,0,0,1,0,0,0
8,266,0.0,0.0,0,0,0,0,0,0,0
9,266,0.0,0.0,1,0,0,0,0,0,0
1,267,1.0,1.0,1,0,0,0,1,1,0
2,267,0.0,0.0,1,0,1,1,0,1,1
3,267,0.0,0.0,1,0,1,1,1,1,1
4,267,0.0,0.0,0,0,0,0,0,1,1
5,267,1.0,1.0,1,1,0,0,1,1,0
6,267,1.0,1.0,1,1,1,1,1,1,1
7,267,0.0,0.0,0,0,1,0,0,0,0
8,267,1.0,1.0,0,0,0,0,0,0,1
9,267,1.0,1.0,0,0,0,0,0,0,0
1,268,1.0,1.0,0,0,0,1,1,0,1
2,268,0.0,0.0,0,1,1,0,1,1,0
3,268,0.0,0.0,0,1,1,1,1,1,0
4,268,0.0,0.0,0,0,0,0,1,1,1
5,268,0.0,0.0,1,0,0,1,1,0,1
6,268,1.0,1.0,1,1,1,1,1,1,1
7,268,0.0,0.0,0,1,0,0,0,0,0
8,268,1.0,1.0,0,0,0,0,0,1,0
9,268,0.0,0.0,0,0,0,0,0,0,0
1,269,1.0,1.0,0,0,1,1,0,1,0
2,269,1.0,1.0,1,1,0,1,1,0,1
3,269,1.0,1.0,1,1,1,1,1,0,0
4,269,1.0,1.0,0,0,0,1,1,1,1
5,269,1.0,1.0,0,0,1,1,0,1,1
6,269,1.0,1.0,1,1,1,1,1,1,1
7,269,0.0,0.0,1,0,0,0,0,0,0
8,269,0.0,0.0,0,0,0,0,1,0,0
9,269,0.0,0.0,0,0,0,0,0,0,0
1,270,0.0,0.0,0,1,1,0,1,0,1
2,270,1.0,1.0,1,0,1,1,0,1,1
3,270,1.0,1.0,1,1,1,1,0,0,1
4,270,0.0,0.0,0,0,1,1,1,1,0
5,270,1.0,1.0,0,1,1,0,1,1,1
6,270,1.0,1.0,1,1,1,1,1,1,1
7,270,0.0,0.0,0,0,0,0,0,0,0
8,270,0.0,0.0,0,0,0,1,0,0,0
9,270,0.0,0.0,0,0,0,0,0,0,0
1,271,0.0,0.0,1,1,0,1,0,1,0
2,271,1.0,1.0,0,1,1,0,1,1,1
3,271,0.0,0.0,1,1,1,0,0,1,0
4,271,0.0,0.0,0,1,1,1,1,0,0
5,271,0.0,0.0,1,1,0,1,1,1,0
6,271,1.0,1.0,1,1,1,1,1,1,1
7,271,1.0,1.0,0,0,0,0,0,0,0
8,271,0.0,0.0,0,0,1,0,0,0,0
9,271,0.0,0.0,0,0,0,0,0,0,0
1,272,0.0,0.0,1,0,1,0,1,0,1
2,272,0.0,0.0,1,1,0,1,1,1,1
3,272,0.0,0.0,1,1,0,0,1,0,1
4,272,0.0,0.0,1,1,1,1,0,0,0
5,272,1.0,1.0,1,0,1,1,1,0,1
6,272,1.0,1.0,1,1,1,1,1,1,1
7,272,0.0,0.0,0,0,0,0,0,0,0
8,272,0.0,0.0,0,1,0,0,0,0,0
9,272,0.0,0.0,0,0,0,0,0,0,0
1,273,1.0,1.0,0,1,0,1,0,1,0
2,273,0.0,0.0,1,0,1,1,1,1,0
3,273,1.0,1.0,1,0,0,1,0,1,0
4,273,0.0,0.0,1,1,1,0,0,0,0
5,273,1.0,1.0,0,1,1,1,0,1,1
6,273,1.0,1.0,1,1,1,1,1,1,1
7,273,0.0,0.0,0,0,0,0,0,0,0
8,273,0.0,0.0,1,0,0,0,0,0,1
9,273,0.0,0.0,0,0,0,0,0,0,0
1,274,0.0,0.0,1,0,1,0,1,0,1
2,274,0.0,0.0,0,1,1,1,1,0,1
3,274,0.0,0.0,0,0,1,0,1,0,0
4,274,0.0,0.0,1,1,0,0,0,0,0
5,274,1.0,1.0,1,1,1,0,1,1,0
6,274,1.0,1.0,1,1,1,1,1,1,1
7,274,1.0,1.0,0,0,0,0,0,0,0
8,274,0.0,0.0,0,0,0,0,0,1,0
9,274,0.0,0.0,0,0,0,0,0,0,0
1,275,1.0,1.0,0,1,0,1,0,1,0
2,275,1.0,1.0,1,1,1,1,0,1,0
3,275,0.0,0.0,0,1,0,1,0,0,0
4,275,0.0,0.0,1,0,0,0,0,0,0
5,275,1.0,1.0,1,1,0,1,1,0,0
6,275,1.0,1.0,1,1,1,1,1,1,1
7,275,1.0,1.0,0,0,0,0,0,0,0
8,275,0.0,0.0,0,0,0,0,1,0,0
9,275,0.0,0.0,0,0,0,0,0,0,0
1,276,1.0,1.0,1,0,1,0,1,0,0
2,276,0.0,0.0,1,1,1,0,1,0,0
3,276,0.0,0.0,1,0,1,0,0,0,0
4,276,0.0,0.0,0,0,0,0,0,0,1
5,276,1.0,1.0,1,0,1,1,0,0,1
6,276,1.0,1.0,1,1,1,1,1,1,1
7,276,0.0,0.0,0,0,0,0,0,0,0
8,276,0.0,0.0,0,0,0,1,0,0,0
9,276,0.0,0.0,0,0,0,0,0,0,0
1,277,1.0,1.0,0,1,0,1,0,0,1
2,277,0.0,0.0,1,1,0,1,0,0,1
3,277,1.0,1.0,0,1,0,0,0,0,1
4,277,0.0,0.0,0,0,0,0,0,1,0
5,277,1.0,1.0,0,1,1,0,0,1,1
6,277,1.0,1.0,1,1,1,1,1,1,0
7,277,0.0,0.0,0,0,0,0,0,0,1
8,277,0.0,0.0,0,0,1,0,0,0,0
9,277,0.0,0.0,0,0,0,0,0,0,0
1,278,1.0,1.0,1,0,1,0,0,1,1
2,278,1.0,1.0,1,0,1,0,0,1,0
3,278,0.0,0.0,1,0,0,0,0,1,0
4,278,0.0,0.0,0,0,0,0,1,0,0
5,278,1.0,1.0,1,1,0,0,1,1,1
6,278,1.0,1.0,1,1,1,1,1,0,1
7,278,0.0,0.0,0,0,0,0,0,1,0
8,278,0.0,0.0,0,1,0,0,0,0,1
9,278,0.0,0.0,0,0,0,0,0,0,1
1,279,1.0,1.0,0,1,0,0,1,1,1
2,279,1.0,1.0,0,1,0,0,1,0,0
3,279,0.0,0.0,0,0,0,0,1,0,0
4,279,1.0,1.0,0,0,0,1,0,0,0
5,279,0.0,0.0,1,0,0,1,1,1,0
6,279,1.0,1.0,1,1,1,1,0,1,1
7,279,0.0,0.0,0,0,0,0,1,0,0
8,279,0.0,0.0,1,0,0,0,0,1,1
9,279,0.0,0.0,0,0,0,0,0,1,0
1,280,0.0,0.0,1,0,0,1,1,1,1
2,280,1.0,1.0,1,0,0,1,0,0,1
3,280,1.0,1.0,0,0,0,1,0,0,1
4,280,1.0,1.0,0,0,1,0,0,0,1
5,280,0.0,0.0,0,0,1,1,1,0,1
6,280,1.0,1.0,1,1,1,0,1,1,1
7,280,0.0,0.0,0,0,0,1,0,0,0
8,280,0.0,0.0,0,0,0,0,1,1,0
9,280,0.0,0.0,0,0,0,0,1,0,0
1,281,1.0,1.0,0,0,1,1,1,1,0
2,281,1.0,1.0,0,0,1,0,0,1,1
3,281,0.0,0.0,0,0,1,0,0,1,1
4,281,1.0,1.0,0,1,0,0,0,1,0
5,281,0.0,0.0,0,1,1,1,0,1,1
6,281,1.0,1.0,1,1,0,1,1,1,1
7,281,1.0,1.0,0,0,1,0,0,0,0
8,281,0.0,0.0,0,0,0,1,1,0,0
9,281,0.0,0.0,0,0,0,1,0,0,0
1,282,1.0,1.0,0,1,1,1,1,0,0
2,282,1.0,1.0,0,1,0,0,1,1,1
3,282,0.0,0.0,0,1,0,0,1,1,0
4,282,1.0,1.0,1,0,0,0,1,0,0
5,282,1.0,1.0,1,1,1,0,1,1,0
6,282,1.0,1.0,1,0,1,1,1,1,1
7,282,0.0,0.0,0,1,0,0,0,0,1
8,282,0.0,0.0,0,0,1,1,0,0,0
9,282,0.0,0.0,0,0,1,0,0,0,0
1,283,1.0,1.0,1,1,1,1,0,0,0
2,283,1.0,1.0,1,0,0,1,1,1,0
3,283,1.0,1.0,1,0,0,1,1,0,0
4,283,0.0,0.0,0,0,0,1,0,0,0
5,283,1.0,1.0,1,1,0,1,1,0,1
6,283,0.0,0.0,0,1,1,1,1,1,1
7,283,1.0,1.0,1,0,0,0,0,1,0
8,283,0.0,0.0,0,1,1,0,0,0,0
9,283,0.0,0.0,0,1,0,0,0,0,0
1,284,1.0,1.0,1,1,1,0,0,0,1
2,284,0.0,0.0,0,0,1,1,1,0,0
3,284,1.0,1.0,0,0,1,1,0,0,1
4,284,0.0,0.0,0,0,1,0,0,0,0
5,284,0.0,0.0,1,0,1,1,0,1,1
6,284,1.0,1.0,1,1,1,1,1,1,1
7,284,0.0,0.0,0,0,0,0,1,0,0
8,284,1.0,1.0,1,1,0,0,0,0,0
9,284,0.0,0.0,1,0,0,0,0,0,0
1,285,1.0,1.0,1,1,0,0,0,1,0
2,285,1.0,1.0,0,1,1,1,0,0,0
3,285,1.0,1.0,0,1,1,0,0,1,0
4,285,1.0,1.0,0,1,0,0,0,0,0
5,285,0.0,0.0,0,1,1,0,1,1,1
6,285,1.0,1.0,1,1,1,1,1,1,1
7,285,1.0,1.0,0,0,0,1,0,0,1
8,285,0.0,0.0,1,0,0,0,0,0,0
9,285,0.0,0.0,0,0,0,0,0,0,0
1,286,1.0,1.0,1,0,0,0,1,0,1
2,286,1.0,1.0,1,1,1,0,0,0,1
3,286,1.0,1.0,1,1,0,0,1,0,0
4,286,1.0,1.0,1,0,0,0,0,0,0
5,286,0.0,0.0,1,1,0,1,1,1,1
6,286,1.0,1.0,1,1,1,1,1,1,1
7,286,1.0,1.0,0,0,1,0,0,1,1
8,286,0.0,0.0,0,0,0,0,0,0,0
9,286,0.0,0.0,0,0,0,0,0,0,0
1,287,1.0,1.0,0,0,0,1,0,1,1
2,287,1.0,1.0,1,1,0,0,0,1,0
3,287,0.0,0.0,1,0,0,1,0,0,0
4,287,1.0,1.0,0,0,0,0,0,0,0
5,287,1.0,1.0,1,0,1,1,1,1,1
6,287,1.0,1.0,1,1,1,1,1,1,1
7,287,0.0,0.0,0,1,0,0,1,1,0
8,287,0.0,0.0,0,0,0,0,0,0,0
9,287,0.0,0.0,0,0,0,0,0,0,0
1,288,1.0,1.0,0,0,1,0,1,1,1
2,288,0.0,0.0,1,0,0,0,1,0,0
3,288,1.0,1.0,0,0,1,0,0,0,1
4,288,0.0,0.0,0,0,0,0,0,0,0
5,288,1.0,1.0,0,1,1,1,1,1,1
6,288,1.0,1.0,1,1,1,1,1,1,1
7,288,0.0,0.0,1,0,0,1,1,0,0
8,288,0.0,0.0,0,0,0,0,0,0,0
9,288,0.0,0.0,0,0,0,0,0,0,0
1,289,1.0,1.0,0,1,0,1,1,1,1
2,289,0.0,0.0,0,0,0,1,0,0,1
3,289,0.0,0.0,0,1,0,0,0,1,0
4,289,1.0,1.0,0,0,0,0,0,0,0
5,289,1.0,1.0,1,1,1,1,1,1,1
6,289,1.0,1.0,1,1,1,1,1,1,1
7,289,1.0,1.0,0,0,1,1,0,0,0
8,289,0.0,0.0,0,0,0,0,0,0,0
9,289,0.0,0.0,0,0,0,0,0,0,0
1,290,0.0,0.0,1,0,1,1,1,1,1
2,290,1.0,1.0,0,0,1,0,0,1,1
3,290,0.0,0.0,1,0,0,0,1,0,0
4,290,0.0,0.0,0,0,0,0,0,0,1
5,290,0.0,0.0,1,1,1,1,1,1,0
6,290,1.0,1.0,1,1,1,1,1,1,1
7,290,0.0,0.0,0,1,1,0,0,0,0
8,290,1.0,1.0,0,0,0,0,0,0,0
9,290,0.0,0.0,0,0,0,0,0,0,0
1,291,0.0,0.0,0,1,1,1,1,1,0
2,291,1.0,1.0,0,1,0,0,1,1,1
3,291,0.0,0.0,0,0,0,1,0,0,1
4,291,0.0,0.0,0,0,0,0,0,1,1
5,291,1.0,1.0,1,1,1,1,1,0,0
6,291,1.0,1.0,1,1,1,1,1,1,1
7,291,0.0,0.0,1,1,0,0,0,0,0
8,291,0.0,0.0,0,0,0,0,0,0,0
9,291,0.0,0.0,0,0,0,0,0,0,0
1,292,1.0,1.0,1,1,1,1,1,0,1
2,292,1.0,1.0,1,0,0,1,1,1,1
3,292,1.0,1.0,0,0,1,0,0,1,0
4,292,0.0,0.0,0,0,0,0,1,1,1
5,292,1.0,1.0,1,1,1,1,0,0,0
6,292,1.0,1.0,1,1,1,1,1,1,1
7,292,0.0,0.0,1,0,0,0,0,0,1
8,292,0.0,0.0,0,0,0,0,0,0,0
9,292,0.0,0.0,0,0,0,0,0,0,0
1,293,0.0,0.0,1,1,1,1,0,1,1
2,293,1.0,1.0,0,0,1,1,1,1,1
3,293,1.0,1.0,0,1,0,0,1,0,0
4,293,1.0,1.0,0,0,0,1,1,1,1
5,293,1.0,1.0,1,1,1,0,0,0,1
6,293,1.0,1.0,1,1,1,1,1,1,1
7,293,0.0,0.0,0,0,0,0,0,1,0
8,293,0.0,0.0,0,0,0,0,0,0,0
9,293,0.0,0.0,0,0,0,0,0,0,0
1,294,1.0,1.0,1,1,1,0,1,1,1
2,294,1.0,1.0,0,1,1,1,1,1,1
3,294,0.0,0.0,1,0,0,1,0,0,1
4,294,0.0,0.0,0,0,1,1,1,1,0
5,294,1.0,1.0,1,1,0,0,0,1,1
6,294,1.0,1.0,1,1,1,1,1,1,0
7,294,0.0,0.0,0,0,0,0,1,0,1
8,294,0.0,0.0,0,0,0,0,0,0,0
9,294,0.0,0.0,0,0,0,0,0,0,0
1,295,0.0,0.0,1,1,0,1,1,1,1
2,295,1.0,1.0,1,1,1,1,1,1,0
3,295,0.0,0.0,0,0,1,0,0,1,1
4,295,0.0,0.0,0,1,1,1,1,0,0
5,295,0.0,0.0,1,0,0,0,1,1,0
6,295,1.0,1.0,1,1,1,1,1,0,1
7,295,1.0,1.0,0,0,0,1,0,1,0
8,295,0.0,0.0,0,0,0,0,0,0,1
9,295,0.0,0.0,0,0,0,0,0,0,0
1,296,0.0,0.0,1,0,1,1,1,1,1
2,296,1.0,1.0,1,1,1,1,1,0,1
3,296,1.0,1.0,0,1,0,0,1,1,1
4,296,1.0,1.0,1,1,1,1,0,0,1
5,296,0.0,0.0,0,0,0,1,1,0,0
6,296,1.0,1.0,1,1,1,1,0,1,1
7,296,0.0,0.0,0,0,1,0,1,0,1
8,296,0.0,0.0,0,0,0,0,0,1,0
9,296,0.0,0.0,0,0,0,0,0,0,0
1,297,0.0,0.0,0,1,1,1,1,1,1
2,297,1.0,1.0,1,1,1,1,0,1,1
3,297,0.0,0.0,1,0,0,1,1,1,1
4,297,0.0,0.0,1,1,1,0,0,1,1
5,297,1.0,1.0,0,0,1,1,0,0,0
6,297,1.0,1.0,1,1,1,0,1,1,1
7,297,0.0,0.0,0,1,0,1,0,1,1
8,297,0.0,0.0,0,0,0,0,1,0,0
9,297,0.0,0.0,0,0,0,0,0,0,0
1,298,1.0,1.0,1,1,1,1,1,1,1
2,298,1.0,1.0,1,1,1,0,1,1,1
3,298,1.0,1.0,0,0,1,1,1,1,0
4,298,1.0,1.0,1,1,0,0,1,1,1
5,298,0.0,0.0,0,1,1,0,0,0,1
6,298,1.0,1.0,1,1,0,1,1,1,1
7,298,1.0,1.0,1,0,1,0,1,1,0
8,298,0.0,0.0,0,0,0,1,0,0,0
9,298,0.0,0.0,0,0,0,0,0,0,0
1,299,1.0,1.0,1,1,1,1,1,1,1
2,299,1.0,1.0,1,1,0,1,1,1,0
3,299,0.0,0.0,0,1,1,1,1,0,1
4,299,0.0,0.0,1,0,0,1,1,1,0
5,299,0.0,0.0,1,1,0,0,0,1,1
6,299,1.0,1.0,1,0,1,1,1,1,1
7,299,1.0,1.0,0,1,0,1,1,0,0
8,299,0.0,0.0,0,0,1,0,0,0,0
9,299,0.0,0.0,0,0,0,0,0,0,0
1,300,0.0,0.0,1,1,1,1,1,1,1
2,300,1.0,1.0,1,0,1,1,1,0,0
3,300,0.0,0.0,1,1,1,1,0,1,0
4,300,0.0,0.0,0,0,1,1,1,0,1
5,300,1.0,1.0,1,0,0,0,1,1,1
6,300,1.0,1.0,0,1,1,1,1,1,1
7,300,1.0,1.0,1,0,1,1,0,0,1
8,300,0.0,0.0,0,1,0,0,0,0,0
9,300,1.0,1.0,0,0,0,0,0,0,0
1,301,0.0,0.0,1,1,1,1,1,1,0
2,301,1.0,1.0,0,1,1,1,0,0,1
3,301,0.0,0.0,1,1,1,0,1,0,0
4,301,0.0,0.0,0,1,1,1,0,1,0
5,301,0.0,0.0,0,0,0,1,1,1,0
6,301,1.0,1.0,1,1,1,1,1,1,1
7,301,0.0,0.0,0,1,1,0,0,1,0
8,301,1.0,1.0,1,0,0,0,0,0,1
9,301,0.0,0.0,0,0,0,0,0,0,0
1,302,0.0,0.0,1,1,1,1,1,0,0
2,302,0.0,0.0,1,1,1,0,0,1,1
3,302,0.0,0.0,1,1,0,1,0,0,0
4,302,0.0,0.0,1,1,1,0,1,0,0
5,302,0.0,0.0,0,0,1,1,1,0,1
6,302,1.0,1.0,1,1,1,1,1,1,1
